wl;Aeco_bra1;Aeco_bra2;Aeco_bra3;Aeco_bra4;Aeco_bra5;Aeco_pet1;Aeco_pet2;Aeco_pet3;Aeco_pet4;Aeco_pet5;Aedi_bra1;Aedi_bra2;Aedi_bra3;Aedi_bra4;Aedi_bra5;Aedi_bra6;Aedi_bra7;Aedi_bra8;Aedi_bra9;Aedi_pet1;Aedi_pet2;Aedi_pet3;Aedi_pet4;Aedi_pet5;Aedi_pet6;Aedi_pet7;Aedi_pet8;Aedi_pet9;Aega_bract1;Aega_pet1;Aenu_bract1;Aenu_bract2;Aenu_bract3;Aenu_bract4;Aenu_bract5;Aenu_pet1;Aenu_pet2;Aenu_pet3;Aenu_pet4;Aenu_pet5;Alin_pet1;Alin_pet2;Alin_pet3;Alin_pet4;Alin_pet5;Alin_bract1;Alin_bract2;Alin_bract3;Alin_bract4;Alin_bract5;Apco_bract1;Apco_bract2;Apco_bract3;Apco_bract4;Apco_bract5;Apco_pet1;Apco_pet2;Apco_pet3;Apco_pet4;Apco_pet5;Aplo1;Aplo2;Aplo3;Aplo4;Aplo5;Belo_pet1;Belo_pet10;Belo_pet11;Belo_pet12;Belo_pet2;Belo_pet3;Belo_pet4;Belo_pet5;Belo_pet6;Belo_pet7;Belo_pet8;Belo_pet9;Belo_bract1;Belo_bract10;Belo_bract11;Belo_bract12;Belo_bract2;Belo_bract3;Belo_bract4;Belo_bract5;Belo_bract6;Belo_bract7;Belo_bract8;Belo_bract9;Belo_bract10;Belo_bract11;Belo_bract12;Biam_bract1;Biam_bract2;Biam_bract3;Biam_bract4;Biam_bract5;Biam_bract6;Biam_pet1;Biam_pet2;Biam_pet3;Biam_pet4;Biam_pet5;Biam_pet6;Bidi_bract1;Bidi_bract2;Bidi_bract3;Bidi_bract4;Bidi_bract5;Bidi_bract6;Bidi_bract7;Bidi_bract8;Bidi_bract9;Bidi_pet1;Bidi_pet10;Bidi_pet2;Bidi_pet3;Bidi_pet4;Bidi_pet5;Bidi_pet6;Bidi_pet7;Bidi_pet8;Bidi_pet9;Bipy_bract1;Bipy_bract2;Bipy_pet1;Bipy_pet2;Bivi_bract1;Bivi_bract1;Boed1;Boed2;Boed3;Boed4;Boed5;Bran_bract1;Bran_bract2;Bran_pet1;Bran_pet2;Bran_bract1;Bran_bract2;Cabe_apice1;Cabe_apice2;Cabe_apice3;Cabe_apice4;Cabe_apice5;Cabe_base2;Cabe_base3;Cabe_base4;Cabe_base5;Cabe_apice6;Cabe_apice7;Cabe_base6;Cabe_base7;Capa_bract1;Capa_bract2;Capa_bract5;Capa_bract6;Capa_bract7;Capa_pet1;Capa_pet10;Capa_pet11;Capa_pet12;Capa_pet2;Capa_pet4;Capa_pet5;Capa_pet7;Capa_pet8;Capa_pet9;Capa_pet10;Capa_pet11;Capa_pet12;Cape_bract1;Cape_bract2;Cape_bract3;Cape_bract4;Cape_bract5;Cape_bract6;Cape_pet1;Cape_pet2;Cape_pet3;Cape_pet4;Cape_pet5;Cape_pet6;Caru_apice1;Caru_apice2;Caru_apice3;Caru_apice4;Caru_apice5;Caru_apice6;Caru_base1;Caru_base2;Caru_base3;Caru_base4;Caru_base5;Caru_base6;Case_bract1;Case_bract2;Case_bract3;Case_bract4;Case_bract5;Case_bract6;Case_pet1;Case_pet2;Case_pet3;Case_pet4;Case_pet5;Case_pet6;Ceco1;Ceco2;Ceco3;Ceco4;Ceco5;Ceco6;Ceco7;Dapi1;Dapi2;Dapi3;Dapi4;Dapi5;Elbr_pet1;Elbr_pet2;Elbr_pet3;Elbr_bract1;Elbr_bract2;Elbr_bract3;Ergr1;Ergr2;Ersp;Ersp1;Ersp2;Ersp3;Ersp4;Ersp5;Ersp6;Ersp7;Ersp8;Ersp9;Fure1;Fure2;Fure3;Fure4;Fure5;Hean_brac1;Hean_bract2;Hean_bract3;Hean_bract4;Hean_bract5;Hean_bract6;Hean_pet1;Hean_pet2;Hean_pet3;Hean_pet4;Hean_pet5;Hean_pet6;Hefa_bract1;Hefa_bract2;Hefa_bract3;Hefa_bract4;Hefa_bract5;Hefa_bract6;Hefa_pet1;Hefa_pet2;Hefa_pet3;Hefa_pet4;Hefa_pet5;Hefa_pet6;Insu1;Insu2;Juca1;Juca2;Juca3;Juca4;Juca5;Juca6;Jupa1;Jupa2;Jupa3;Jupa4;Jupa5;Jupa6;Jupa7;Jupa8;Jupa9;Juse1;Juse2;Juse3;Juse4;Juse5;Jusp1;Jusp2;Jusp3;Jusp4;Jusp5;Jusp6;Jusp7;Jusp8;Maco1;Maco2;Maco3;Maco4;Mami1;Mami2;Mami3;Mami4;Mami5;Maru1;Maru2;Maru3;Maru4;Meve1;Meve2;Musp1;Musp2;Musp3;Musp4;Necr1;Necr2;Necr3;Necr4;Necr5;Necr6;Necr7;Necr8;Nefi1;Nefi2;Nefi3;Nefi4;Nefi5;Nefi6;Nefi7;Nefi8;Nefi9;Nefl_A4435072;Nefl1;Nefl10;Nefl11;Nefl12;Nefl13;Nefl14;Nefl2;Nefl3;Nefl4;Nefl5;Nefl6;Nefl7;Nefl8;Nefl9;Nefr1;Nefr2;Nefr3;Nefr34911;Nefr4;Nefr5;Nefr6;Nefr9;Negr1;Negr2;Negr3;Negr4;Negr5;Nejo_bract1;Nejo_bract2;Nejo_bract3;Nejo_bract4;Nejo_bract5;Nejo_pet1;Nejo_pet2;Nejo_pet3;Nejo_pet4;Nela_base1;Nela_base2;Nela_base3;Nela_bract1;Nela_ponta1;Nela_ponta2;Nela_ponta3;Nela_base4;Nela_bract4;Nela_ponta4;Nemo2;Nemo3;Nemo4;Nese1;Nese2;Nese3;Nese4;Nese5;NespA4434704;NespA4435073;NespA4437576;Nian_bract1;Nian_bract2;Nian_bract3;Nian_bract4;Nian_pet1;Nian_pet2;Nian_pet3;Nian_pet4;Nian_pet5;Nibi_bract1;Nibi_bract2;Nibi_bract3;Nibi_bract4;Nibi_pet1;Nibi_pet2;Nibi_pet3;Nibi_pet4;Niin_bract1;Niin_bract10;Niin_bract11;Niin_bract12;Niin_bract13;Niin_bract14;Niin_bract15;Niin_bract16;Niin_bract17;Niin_bract18;Niin_bract19;Niin_bract2;Niin_bract20;Niin_bract21;Niin_bract22;Niin_bract23;Niin_bract24;Niin_bract25;Niin_bract3;Niin_bract4;Niin_bract5;Niin_bract6;Niin_bract7;Niin_bract8;Niin_bract9;Niin_pet1;Niin_pet10;Niin_pet11;Niin_pet12;Niin_pet13;Niin_pet14;Niin_pet15;Niin_pet16;Niin_pet17;Niin_pet18;Niin_pet19;Niin_pet2;Niin_pet20;Niin_pet21;Niin_pet22;Niin_pet23;Niin_pet24;Niin_pet25;Niin_pet3;Niin_pet4;Niin_pet5;Niin_pet6;Niin_pet7;Niin_pet8;Niin_pet9;Niit_bract1;Niit_bract2;Niit_pet1;Niit_pet2;Nilo_bract1;Nilo_bract2;Nilo_pet1;Nilo_pet2;Nilo_pet3;Nilo_pet4;Nilo_pet5;Nilo_pet6;Nilo_pet7;Nilo_pet8;Nipr_bract1;Nipr_bract10;Nipr_bract11;Nipr_bract2;Nipr_bract3;Nipr_bract4;Nipr_bract5;Nipr_bract6;Nipr_bract7;Nipr_bract8;Nipr_bract9;Nipr_pet1;Nipr_pet10;Nipr_pet11;Nipr_pet2;Nipr_pet3;Nipr_pet4;Nipr_pet5;Nipr_pet6;Nipr_pet7;Nipr_pet8;Nipr_pet9;Niru_bract1;Niru_bract2;Niru_bract3;Niru_pet1;Niru_pet2;Niru_pet3;Odba1;Odba2;Odba3;Odba4;Odba5;Odba6;Odba7;Pifl1;Pifl2;Pifl3;Pifl4;Pifl5;Pifl6;Pifl7;Pifl8;Pifl9;Psdi_apice1;Psdi_apice2;Psdi_apice3;Psdi_apice4;Psdi_apice5;Psdi_base1;Psdi_base2;Psdi_base3;Psdi_base4;Psdi_base5;Psnu_pet1;Psnu_pet2;Psnu_pet3;Psnu_pet4;Psnu_pet5;Psnu_pet6;Psnu_pet7;Psnu_pet8;Psnu_bract1;Psnu_bract2;Psnu_bract3;Psnu_bract4;Psnu_bract5;Psnu_bract6;Psnu_bract7;Psnu_bract8;Psru_bract1;Psru_pet1;Pyve1;Pyve2;Pyve3;Pyve4;Quar_bract1;Quar_bract2;Quar_bract3;Quar_pet1;Quar_pet2;Quar_pet3;Quau_pet1;Quau_pet2;Quau_pet3;Quau_pet4;Quau_pet5;Quau_pet6;Quau_bract1;Quau_bract2;Quau_bract3;Quau_bract4;Quau_bract5;Quau_bract6;Repe_pet1;Repe_pet2;Repe_pet3;Repe_pet4;Repe_bract1;Repe_bract2;Repe_bract3;Repe_bract4;Saba1;Saba2;Saba3;Saba4;Sagr1;Sagr2;Sase1;Sase10;Sase11;Sase2;Sase3;Sase4;Sase5;Sase6;Sase7;Sase8;Sase9;Scbr1;Scbr2;Scbr3;Scbr5;Sico1;Sico2;Sico3;Sico4;Sico5;Sico6;Sicv1;Sicv2;Sicv3;Sicv4;Sicv5;Sicv6;Sigi1;Sigl1;Sigl10;Sigl2;Sigl3;Sigl4;Sigl5;Sigl6;Sigl7;Sigl8;Sigl9;Sila1;Sila2;Sila3;Sila4;Sila5;Sila6;Silo1;Silo2;Silo3;Silo4;Silo5;Silo6;Silo7;Spri1;Stca1;Stca2;Stca3;Stca4;Stca5;Stit1;Stit2;Stit3;Stit4;Stit5;Stit6;Stit7;Stit8;Stth_pet1;Stth_pet2;Stth_pet3;Stth_pet4;Stth_bract1;Stth_bract2;Stth_bract3;Stth_bract4;Tidu_bract1;Tidu_pet1;Tige_bract1;Tige_bract2;Tige_bract3;Tige_bract4;Tige_bract5;Tige_bract6;Tige_bract7;Tige_bract8;Tige_bract9;Tige_pet1;Tige_pet2;Tige_pet3;Tige_pet4;Tige_pet5;Tige_pet6;Tige_pet7;Tige_pet8;Tige_pet9;Tist_bract1;Tist_bract2;Tist_bract3;Tist_bract4;Tist_bract5;Tist_pet1;Tist_pet2;Tist_pet3;Tist_pet4;Tist_pet5;Vedr1;Vedr2;Vedr3;Vedr4;Vedr5;Vrca_bract1;Vrca_bract10;Vrca_bract11;Vrca_bract12;Vrca_bract2;Vrca_bract3;Vrca_bract4;Vrca_bract5;Vrca_bract6;Vrca_bract7;Vrca_bract8;Vrca_bract9;Vrca_pet1;Vrca_pet10;Vrca_pet11;Vrca_pet12;Vrca_pet2;Vrca_pet3;Vrca_pet4;Vrca_pet5;Vrca_pet6;Vrca_pet7;Vrca_pet8;Vrca_pet9;Vren_bract1;Vren_bract2;Vren_bract3;Vren_pet1;Vren_pet3;Vrer_bract1;Vrer_bract2;Vrer_bract3;Vrer_bract4;Vrer_pet1;Vrer_pet2;Vrer_pet3;Vrer_pet4;Vrgr_bract1;Vrgr_bract2;Vrgr_bract3;Vrgr_bract4;Vrgr_bract5;Vrgr_pet1;Vrgr_pet2;Vrgr_pet3;Vrgr_pet4;Vrgr_pet5;Vrif_bract1;Vrif_bract2;Vrif_bract3;Vrif_bract4;Vrif_pet1;Vrif_pet2;Vrif_pet3;Vrif_pet4;Vrin_bract1;Vrin_bract2;Vrin_bract3;Vrin_bract4;Vrin_bract5;Vrin_bract6;Vrin_bract7;Vrin_bract8;Vrin_bract9;Vrin_pet1;Vrin_pet2;Vrin_pet3;Vrin_pet4;Vrin_pet5;Vrin_pet6;Vrin_pet7;Vrin_pet8;Vrin_pet9;Vrlo1;Vrlo2;Vrpr1;Vrpr2;Vrro_bract1;Vrro_bract2;Vrro_bract3;Vrro_bract4;Vrro_bract5;Vrro_pet1;Vrro_pet2;Vrro_pet3;Vrro_pet4;Vrro_pet5;Vrsi_bract1;Vrsi_bract2;Vrsi_bract3;Vrsi_bract4;Vrsi_bract5;Vrsi_pet1;Vrsi_pet2;Vrsi_pet3;Vrsi_pet4;Vrsi_pet5;Vrsi_pet6;Vrsp1_bract1;Vrsp1_bract2;Vrsp1_bract3;Vrsp1_bract4;Vrsp1_bract5;Vrsp1_bract6;Vrsp1_pet1;Vrsp1_pet2;Vrsp1_pet3;Vrsp1_pet4;Vrsp1_pet5;Vrsp1_pet6;Vrsp2_bract1;Vrsp2_bract2;Vrsp2_bract3;Vrsp2_bract4;Vrsp2_bract5;Vrsp2_bract6;Vrsp2_pet1;Vrsp2_pet2;Vrsp2_pet3;Vrsp2_pet4;Vrsp2_pet5;Vrsp2_pet6;Aeva_bract1;Aeva_pet1;Aeva_bract2;Aeva_pet2;Aeva_bract3;Aeva_pet3
300;1,51748832;0,866482091;2,030926588;1,131235802;1,350630061;0,970761675;1,002056556;0,77474968;0,386381539;2,219690892;1,571160407;0,043779155;0,674729967;0,96338579;1,453149928;5,236840946;0,187318524;1,180632861;2,099641804;0,344635269;0,325429181;0,719855563;0,458889013;0,476809364;0,060721567;0,124194713;0,5880095;2,826163308;0,02097806;0,269206516;1,392657137;1,333341565;1,208337528;1,478461642;1,495298082;1,814556485;1,617605052;1,501214276;2,37030048;1,369443092;1,86778309;1,80077887;1,491727771;3,346025604;1,786824023;2,430146293;3,184706989;1,578836007;1,494436023;1,976248926;0,085812574;0,261681321;0,115152617;0,36706098;0,23941702;0,406759726;0,656298597;0,646430434;0,744546943;0,412591951;0,137083967;0,070500414;0,636031421;0,056825548;0,262411411;5,286444699;2,26321626;2,340705967;0,165212766;1,69025792;3,000742236;8,401293426;0,997355617;6,880252888;3,018476583;0,739996366;1,024247682;0,436359089;0,148997127;0,066539798;0,088197472;0,543259657;0,192651401;0,38187975;0,17798724;0,099209882;0,082403843;0,107071473;0,095855401;0,148997127;0,066539798;0,088197472;3,145858103;0,373891808;0,424559843;0,417736768;0,002906147;1,508658206;1,060687154;0,336660384;0,46329575;0,427895205;0,267188593;0,100022582;0,140780293;0,224447741;0,193359747;0,543424746;10,09261438;2,184593533;1,971776836;5,830193446;3,739213789;0,402533519;0,63024173;0,090047586;0,106581154;0,053163371;0,677538392;0,55190179;0,610144493;0,779032697;0,63024173;1,061739347;0,179776241;0,570245;0,474677595;1,183096411;0,611416846;8,818444446;11,26437796;15,84327701;17,18932458;11,51139259;1,177828609;1,100735083;2,317671693;2,439692423;4,926204026;4,445057053;7,104330525;34,35687962;36,70071295;10,29426722;8,34293827;0,504902233;5,826351912;1,214484425;1,191337316;10,15461198;9,968276537;-0,262364548;0,926521226;0,961614745;1,66815413;5,170248893;6,50566124;3,677760689;1,7857375;2,317885746;2,041724678;2,267490023;0,789493323;0,97429034;0,865639288;1,428013935;3,598282232;1,964121112;2,317885746;2,041724678;2,267490023;1,147984735;0,537445075;2,389689018;1,338070147;1,062746304;1,985238511;0,857140838;0,193045204;0,420607466;1,200673394;1,031174888;0,787262684;2,594997404;3,267499251;1,855581885;15,37147836;16,20474392;5,871735002;0,383689134;0,268823209;0,344887846;3,163463768;2,643994915;2,143066598;0,332769006;0,212277649;0,158419034;0,443070994;0,449712068;0,429411239;2,246578016;3,645111731;1,882472463;2,014002805;6,167363486;2,840260052;4,104040198;2,501015579;3,106548306;2,384541648;0,131443641;3,458863318;1,522379594;0,771677609;0,641926227;2,553302955;1,967337405;1,066599684;1,562674088;6,163736374;15,36938938;-0,134155869;0,109337415;-0,660260876;4,515895995;3,307176041;1,381919129;4,284411924;4,019992622;5,02418973;3,931760548;3,531257402;2,031453442;1,36820576;2,009202321;1,752085828;-0,064686726;0,172178621;-2,953296584;0,114351488;-2,571532432;0,249432359;0,548447181;0,968329498;0,616217239;4,293588978;0,942478452;0,562696119;1,465249925;1,021631787;1,806986098;0,732399555;0,679870574;0,086038063;0,223585506;0,987398589;0,168618124;0,029246231;0,820280917;0,564590364;0,721881646;0,431140173;0,447969759;0,984107881;0,471925275;0,802530205;0,967116658;-1,512441946;4,892526805;0,605473403;1,880810292;6,198789455;-0,020545617;1,301881003;0,930346834;1,246827351;1,357298822;1,24586421;2,177751939;2,111135342;4,352846317;1,533164851;1,628482842;0,71987396;1,179640469;0,700832816;0,438146171;0,086493615;0,593784523;0,101487301;0,648943835;0,352715587;0,98555185;0,44012244;0,634757989;0,612009377;0,064617428;0,071264711;0,181081456;0,360820871;0,50998689;0,101849925;0,439033324;0,09149585;0,862685867;0,285894013;0,519022726;0,311150693;0,10501206;0,203565988;0,101788576;0,455063975;0,691720448;0,420158655;0,552069773;0,451577119;0,324525564;0,588821024;0,227763674;0,062824644;0,032446571;0,067919251;0,852338671;0,537710453;0,574661684;0,992955155;1,510673195;0,389075871;0,141235911;0,384404223;0,242892053;1,912494001;3,035061121;3,276277492;2,498754446;2,220721638;2,225509267;3,63723409;3,140831986;3,613323351;4,04243437;2,892453061;2,77846443;5,353407034;1,050430674;2,445854576;8,275659332;4,617075412;2,567334091;2,043368244;4,079956214;5,878348769;6,955356483;2,284101985;0,145193746;0,890356738;0,478702402;0,456529392;0,407438886;0,464182646;0,07941426;0,265318306;3,339665532;0,909901478;1,903398073;1,054282473;0,923150949;1,696701762;2,217590296;2,466546994;3,662573685;0,847626478;2,283303101;5,683839932;14,23685175;0,810437926;0,206429555;4,284027366;3,434364479;5,664623773;5,995638377;1,688237421;0,728033852;1,445973643;1,980257811;2,730450394;3,622154773;2,388056159;2,202948787;0,428833393;0,487582592;0,340216114;0,399999581;0,50733973;0,854156937;0,593951209;0,817349516;0,66373788;0,14453937;0,212690789;0,46548025;0,436115343;0,75865932;1,212775853;0,366587728;0,58477327;1,011791248;0,246502945;0,480897799;0,403118347;0,228321955;0,22958152;0,139282391;1,060859104;0,625242811;0,464281049;0,455745865;1,568453149;0,397126063;0,994348146;0,111997113;0,81470937;0,11756501;0,446851794;0,240193478;0,056463398;0,282701996;0,603669154;0,201675193;0,983781011;0,104831278;4,044442807;3,112074704;2,636379573;7,714404291;2,491853229;2,871712969;2,238267379;4,983198225;1,762424543;1,479863562;2,784072016;3,838516141;3,266938995;2,061363096;5,466885416;1,186181032;3,512447349;1,695524761;1,760990926;2,334266901;1,541741942;4,449275531;7,848950317;1,135418304;4,673450417;1,824188618;0,230426853;0,613546773;2,755601323;1,50360518;1,362726096;12,6863774;8,188185703;8,625638949;8,619616079;6,391489558;10,67374888;6,300948846;7,614205951;0,026785877;0,185904808;0,383081596;0,128743465;0,228325738;0,207358798;0,067749326;0,384696637;0,072692407;0,107169416;0,119470202;2,764846703;0,813837684;0,811114248;1,672888152;0,866626814;1,030102187;5,737236883;1,051903497;1,703996956;1,211908505;1,245586217;0,298735328;0,297140177;0,279717862;0,436928679;0,097203694;0,284567526;0,46197726;0,184055631;0,117559654;0,263915486;0,286826213;0,096885257;0,017245319;0,146873815;1,89061723;0,011196023;1,770535374;1,018745416;0,079057683;0,01848929;0,110017144;0,500041004;1,201331064;1,582550054;3,073294602;1,567454371;2,373827605;1,753916995;1,424505294;1,176870414;1,404093842;1,356061883;2,853500564;2,438874193;3,556147368;0,922438919;1,433922221;2,978020406;0,085888881;2,24038455;-0,001646989;0,263380715;0,182098893;1,954221933;2,890913499;2,142181138;0,808838749;1,121387163;0,93573342;-2,664575518;0,417318703;0,661121756;0,118899387;0,477432001;0,455294254;0,677572081;2,640781813;0,554851278;1,728901604;0,706783518;6,345796354;3,514695308;2,368020009;3,250692221;3,16869011;3,425727892;0,687565066;0,387273803;0,794064521;0,430195856;0,453838159;0,104673565;0,743425124;0,183449827;-1,070400413;-0,312263575;-0,648698519;-0,295209693;0,045488326;-0,35304552;0,534783868;1,663518209;0,150253402;0,285026272;3,897010074;3,433321658;0,648803899;1,0013675;0,311759078;0,694463688;1,087230812;0,576390361;0,699348456;0,697318405;1,430300335;2,446828047;0,804257899;0,856784051;0,615044809;1,014656099;0,585018022;0,096284334;3,14057562;2,033569235;2,201605469;1,768387536;1,77234075;0,355786018;0,152124308;0,411347363;0,759179438;0,993465824;0,292818764;0,301313686;0,504144291;1,231530341;0,732305073;0,488816482;0,589077706;0,547588231;0,169014717;1,845592411;2,634781978;1,312588695;5,881772545;3,416877703;0,400628516;1,972614978;2,075245713;1,66476516;3,605337598;3,224472748;0,807952182;2,133994269;2,061216343;1,917152138;1,841633775;4,733927314;5,125776042;5,165537153;4,812143405;7,613484052;4,707639273;0,746613066;0,591586234;0,16980726;0,111083635;0,35649195;0,178815655;0,736925716;1,232201144;2,640440616;-0,528243771;-2,85975574;-3,615253322;0,589066805;0,682285782;0,631862987;0,417341028;0,190856338;1,565009769;0,749583132;0,439719245;0,403769678;1,789972437;0,470454948;0,257159713;1,02679329;0,509300301;0,246338911;0,706199846;0,530677228;2,410331662;1,389810127;0,957039029;0,473346941;0,406270515;0,88187051;0,521641896;0,510531563;0,801459192;0,524491305;0,635961041;0,10318115;0,414232499;1,257152146;0,756740174;0,688014737;0,574298264;0,014794768;0,552204357;0,14659944;0,155881957;0,682784077;0,65431573;0,6335635;0,727372678;0,557764698;0,69839195;0,620789079;0,249850099;0,354719973;0,67333413;0,695905466;0,457035335;0,444202067;0,258962151;0,541614738;0,552368727;0,031356789;0,416230163;0,32502689;0,372418381;0,580678472;0,363714862;0,498667864;0,475702032;0,251385681;0,230684284;1,245894419;0,817933211;0,981690765;0,917664592;-0,303934014;0,817036696;0,452020057;0,798724362;0,529743997;0,692099245;0,250985044;-0,207314979;0,819131895;0,675319616;0,370849044;0,495708147;2,250813327;0,358715166;0,374674514;0,409400697;0,428186038;0,490448794;0,632541783;0,50131011;0,713717015;0,584319169;0,999958107;0,510781363;0,903717807;0,57676208;0,818180065;1,392912178;1,687867511;1,086174645;1,2612043;0,641519943;0,849253203;1,185960609;0,860724834;0,565721741;0,641581699;1,085088763;0,764919512;0,683853582;0,711618068;0,462570547;0,398905026;0,804833886;0,234583754;0,393436763;-0,655063751;1,824328698;0,224933002;0,253502728;0,26670355;0,331350011;0,551310319;0,605940982;0,488685023;0,406307552;0,608377985;0,057014539;0,786387262;0,653324838;0,255327908;0,381083135;0,663853187;0,466989942;0,395487825;0,358540255;0,272081828;0,342684074;0,423615626;0,562334155;0,319048754;1,0784839;0,708852572;0,58737696;0,51866512;0,459960799;0,273741185;0,428061906;0,494171998;0,343303785;0,432892122;0,725968299;0,944743181;0,434889676;1,509200436;1,029665713;0,447293043;1,527751002;0,40775863;0,430030127;0,424520969;0,28741172;0,38846099;2,129415114;1,020287974;1,988460175;1,728330964;1,303530985;3,155842151
